Unnamed: 0,x,y
99,50.58585501254983,38.03271692955464
100,32.559563011074836,38.062651666589176
101,37.88644742058129,38.87946258303553
102,25.424900662704786,52.03720656342936
103,12.14028326021117,49.47233458330997
104,36.74602707802326,45.15257567568153
105,37.240041801034096,44.68654263825556
106,38.223889984111686,46.9362123231096
107,49.50693768987495,52.694237688243895
108,13.276993787479078,66.88944652774731
109,35.78372620006208,59.07514863931981
110,42.866436721440714,40.21751204552255
111,53.19109712828997,55.040412113840645
112,40.481833712103594,60.928329070248004
113,26.720606833632488,57.934719564824704
114,32.795740262727875,60.81915059055273
115,54.05979696399976,43.24578193819118
116,46.975213775761894,42.79111724114407
117,28.51659630715762,49.80400881266822
118,51.613996257926956,46.373567802039354
119,37.27552687921752,35.57985656904681
120,45.816435162154214,39.16241942327826
121,52.12305597389835,48.745042721583026
122,31.505646780839573,60.2050403918589
123,48.39779481769346,74.33324128619894
124,51.09396222832506,67.94202627891374
125,47.30338920334289,41.925317590999796
126,41.801700613114456,49.425353281378285
127,24.902556335270862,43.474562050887435
128,36.63016199807689,48.208140476114394
129,27.439237246445433,61.591609139349266
130,36.13549694397837,47.9214373451692
131,57.00685937377081,58.584951889262655
132,48.13916552337615,55.49669689479788
133,68.21852948699774,58.10175558609413
134,11.28137039857566,43.001582004597175
135,39.01254528566843,57.089843557355024
136,45.974561289153364,38.41682549000222
137,23.366221039059162,73.10532484028276
138,44.93529351487961,36.14685407610152
139,41.60524372139139,55.07858399943721
140,42.93878195208785,56.375477050624774
141,23.07752797303182,47.31545958543458
142,31.74357445452238,24.725523513066488
143,46.83188090430829,55.272760775523956
144,48.909637442051924,26.470272839461604
145,32.938795151788746,66.52292847591295
146,58.713755661750156,54.40742163712761
147,14.144654934959297,59.2949641127034
148,18.17457447357745,61.278213169177505
149,65.72462401340516,68.46644105094478
150,24.320338134395598,43.528895588504426
151,29.437388158041028,25.540881219016875
152,61.32757294260088,50.429149324805834
153,57.31985310945753,51.42072465514644
154,36.82657116018068,42.11893424009582
155,33.65368358677827,56.546768737237386
156,37.882616774024456,35.62549144923637
157,26.21433743859284,77.87306659993664
158,26.34437793143232,68.81669385694894
159,48.709372737947575,57.06135566392343
160,43.282092711004374,82.9460568150789
161,50.28121114585692,60.63366191357286
162,36.197624119703065,6.879545940809237
163,40.69283867785582,47.16801275803731
164,49.954118592316725,77.32127218544095
165,59.3343767910247,51.965276071246116
166,53.35933387634517,33.66090053638513
167,31.92186697613486,72.24689246543645
168,23.426511248006676,39.038668549991705
169,40.394015602476266,51.62892255931268
170,59.093830258270685,73.31612640169176
171,36.610571722821696,51.1269762776085
172,18.12443859081446,53.67669985015461
173,44.03184574152276,56.962883647659254
174,19.065349067257785,39.3627393754413
175,19.008242864267714,49.55667438499668
176,51.111167453168065,42.44557857548002
177,38.30891881729194,55.41934325434983
178,41.09979528888272,38.336561034936906
179,34.871043312903865,50.83026964759654
180,24.960759042002675,44.0367348144208
181,62.50504980464595,43.893610528200455
182,46.039743755957296,59.56169192566992
183,63.35579199378312,47.13157686391936
184,53.28380566815353,55.087142978636294
185,47.84689124369264,43.16821134955843
186,62.0006894073698,52.66232052411045
187,47.81756658768467,53.459974627877614
188,33.943824618947346,52.36644370264562
189,27.226956777154346,49.83474938052221
190,41.368724422415994,61.822298150244066
191,54.59272246725186,47.2458997436403
192,46.543281810627754,38.0696961594616
193,38.00764858402667,61.9617450233909
194,47.1315986823067,55.107029765605965
195,32.0169888804694,55.331782807470226
196,44.54504381100811,59.53388728266182
197,64.17476777991703,61.11483577087655
198,37.44468371312619,59.09595889283643
199,40.58928543053271,78.29251681576645
200,39.367224146384615,46.594906194678224
201,37.67494109724864,37.62066414882428
202,28.212812429508084,35.85287432577158
203,40.69989844527744,57.47849150445374
204,46.276465122192924,66.50822000695004
205,17.985808843163763,55.68892784682778
206,66.45426922192411,48.84793283342311
207,39.120391520135065,45.746627309498045
208,39.60986816189251,55.55392250221645
209,22.574681144583828,63.19364645593568
210,45.34238586472895,61.094758046685705
211,31.96488724657302,65.36287402932321
212,17.079233857711696,45.169049579325616
213,38.254332478370706,61.95824775304308
214,39.484600804899436,40.7559479742284
215,37.99399882826224,42.01279545925309
216,47.34595570893053,46.619860378469006
217,46.80759295970327,73.79129392328058
218,47.502814141630246,48.29578341832716
219,29.674834093695782,55.72944323576417
220,40.60852837992006,72.19579154119654
221,25.88326735788452,46.18173487671729
222,47.61550244976614,52.04081276613232
223,40.23063445011623,68.19668474878051
224,39.71683413925804,42.2020866129747
225,48.81260090106269,46.81611870748636
226,37.388426063445245,43.642549678607956
227,57.94192054082064,31.09662004437867
228,18.528802808393227,59.20958656308356
229,27.57641778677485,61.634290488852265
230,42.758189154719076,52.2633680044116
231,55.09070167746586,42.31340074649452
232,24.672212122207256,39.03219966318528
233,29.522351639469694,53.29000462506325
234,39.96914919034382,37.144299704319245
235,47.898864898271476,51.48706523491889
236,30.218330090563693,37.119448913239175
237,52.943439028998974,53.33290177861681
238,41.42894382958925,59.11395316833549
239,47.16495460343123,57.708928845658576
240,36.47219153053969,63.830950350828225
241,44.15481622414241,73.62954915572033
242,22.14796296579841,40.86057735421197
243,30.295658563534747,64.09373023661107
244,40.91052974758996,53.563721930111846
245,46.715693582368814,51.91083612421772
246,38.263433180749004,38.534521894570396
247,43.096240499283326,55.316985316101544
248,26.61789352106208,79.82492390358604
249,49.21173331113643,82.3910825031098
250,35.99229601890705,41.291179537617495
251,40.84128851943772,60.220025867166
252,65.89759562890306,53.798959362774255
253,36.620146207918616,57.81643852426536
254,29.7620866253753,44.094997873576204
255,33.48088568646508,57.70757593976025
256,52.77867239268314,48.244546660851405
257,43.39576754648974,51.8252638091149
258,25.74689380261332,33.52767086461307
259,48.07548356430868,37.04579663823604
260,32.95944720888444,64.96141403946345
261,44.92926118736916,49.28673983940725
262,43.00119953352685,46.11060980419125
263,48.80776133067769,57.92802260618211
264,49.7895474669697,55.972538256336975
265,38.40973840314593,59.49719705850799
266,17.916277799063522,37.69896583039522
267,49.97747562386546,56.99738796992649
268,21.84642739004501,51.82507095323132
269,57.713155183420774,52.77094766074182
270,48.450929883203905,51.644690029966185
271,25.36431697167396,48.33486870087426
272,58.873971650076186,39.65731177489053
273,46.909561202096405,28.508973408378395
274,23.158583937784357,58.637495708284604
275,45.519956585517214,69.54259503062877
276,36.44259024331293,48.223755158552564
277,51.33098445179174,39.005122769910024
278,39.28592789085284,30.913449556467768
279,45.873233854976505,45.34639105026244
280,37.21462355619779,43.80046286040805
281,55.77449422210107,56.066149756047146
282,42.30569461248905,62.668887435824345
283,52.13324606117895,54.57678166569879
284,32.1095690710674,56.563316674807844
285,35.618098924984565,46.731748585267134
286,63.54365576521933,46.476791974637244
287,52.06416582800314,65.67624567277835
288,53.9290126335984,41.863789136780966
289,38.78107006002463,55.74179681659561
290,52.23664110304396,50.221569288448116
291,43.43182208657448,47.06721161996096
292,31.12077706944035,66.04495981517128
293,40.25313999195056,41.43804344955643
294,32.407032085215114,48.205214773967505
295,53.242022387583276,57.052324658303874
296,52.508303897054034,45.95692377367774
297,38.728447374611214,44.099143810541925
298,21.566753389272886,35.279259960667794
299,31.89825869711649,44.79662407332868
300,28.16751430376154,51.98576417846607
301,28.64581320197201,42.088945629400904
302,52.01083488418403,50.678691221946316
303,38.433820007063005,67.6991224676454
304,38.283205194399976,35.64592059933772
305,56.74927752195436,48.032870764290784
306,64.44325436548053,29.450918332650666
307,49.14124196825506,26.140766081071835
308,42.49187046831078,47.79913930693573
309,59.62915849179471,38.9311717251585
310,28.571732358829447,75.63881139823272
311,21.72608725321664,58.89576490243533
312,62.83419339975575,86.07675881572305
313,36.4836772682581,19.043042349342045
314,56.07745027352274,40.53964445252304
315,31.359887277951266,50.05735216088599
316,52.70969251594915,61.566596644813174
317,50.72250786099003,62.7863235145946
318,33.70825974171805,13.45022934146472
319,43.36391824734602,53.3191435944964
320,29.661678280505825,45.48091449349658
321,44.6507375393361,65.22747797372068
322,38.018993976763646,54.94282864248803
323,25.869315009557845,42.4459383060313
324,54.72169266578072,68.51390277666812
325,16.175927144290632,50.24438194244362
326,44.80408289214598,44.79916682715644
327,29.70404619913673,52.025040091156676
328,51.81220484894207,43.8226243241915
329,44.18549719002185,50.968930913990825
330,57.87203462613692,53.53336456576025
331,44.02520378879965,43.573415612798016
332,33.60307381928825,39.71153419905993
333,49.665065038352544,36.373911560414854
334,62.03537683923338,51.80141141711911
335,53.309798879298455,61.20683567747162
336,30.159750176012807,77.42951866187674
337,69.49893018867647,44.391907165071785
338,35.64905107365973,62.7585351572326
339,41.438578510225895,43.39536032649167
340,29.01555102087211,53.34872328467908
341,35.75246422699124,54.104025363892326
342,37.45258660697417,46.82848327038671
343,48.99433618463307,44.26410962279429
344,45.8330804462675,58.07221845138576
345,26.45156762042674,34.80833759739193
346,42.873223063279525,54.503856382406575
347,19.45870540161566,38.40696415567176
348,43.038699086253814,47.450300084980476
349,48.15450433932836,47.274589528526924
350,30.166509067922,55.06157413730112
351,58.020737187335136,58.703007990452356
352,46.24486933808154,43.00086147647718
353,46.0566558820769,50.282413820757945
354,40.247971490779136,71.2382774975797
355,56.007416992464854,37.17955523886232
356,20.92827601425573,31.46073675275545
357,39.07592425033165,38.42027731794532
358,41.81335249914368,45.10361746253135
359,50.50123395485343,31.888457837818297
360,34.53922861264791,31.104989637616573
361,35.86339351300834,45.63908051988271
362,41.69323843647164,34.92436675749014
363,38.92167159944871,30.91923448931512
364,32.11132366658956,47.22847197420404
365,49.99482474108261,66.59547560418049
366,31.20268611923627,37.839835350358726
367,59.809165246559076,43.06710515501575
368,34.29985971355518,68.7093943791441
369,21.34699136627534,49.19520665205117
370,49.88064415483096,35.84905636575101
371,41.478272664951895,52.75190289425455
372,39.39444864613584,45.69582530220425
373,43.29415849210783,43.85933684824935
374,19.74142472448219,53.32439676341062
375,32.021500095638125,40.681725220353144
376,27.874884541144272,56.44428186908435
377,28.550928588278943,59.036973245507994
378,36.569620878824495,46.5560779721316
379,57.814202819496835,49.69545467867175
380,45.88767538438457,53.06769620300762
381,32.397345165588625,48.08727207760865
382,42.22532864272287,67.94008516101381
383,43.89408297035568,54.07553512029001
384,19.21785148790854,45.55900452781382
385,19.80009498397916,57.00039273718032
386,64.79176621380489,61.58530904618142
387,50.355451325239535,52.32205753539877
388,38.881272473274066,64.78193686582463
389,50.35304027243572,44.17653091437191
390,28.53506359839636,64.20746045691068
391,25.9576536829123,45.990433036707884
392,52.14916541027772,40.70765595867285
393,35.443706445722775,38.68007861888151
394,33.85884190472307,36.867043953732654
395,33.41245455389885,32.30589856107032
396,52.446947399111735,36.28119304261037
397,52.764232219439066,59.083283658939656
398,53.46844203980315,79.7543142507945
399,43.12463428130648,26.29319942334635
400,45.50268786218479,54.792140899687745
401,32.92598432621699,28.41385322439809
402,31.91030344588725,54.75402640334825
403,55.5944550462912,52.53085038241911
404,44.96420699482288,26.912227906386704
405,65.04360792635754,62.99346464174651
406,47.77673687946702,35.95080421343497
407,37.69067628163528,37.48663369530813
408,33.918602081283716,54.722076811535395
409,28.561077964186378,48.09669828851523
410,38.711829385887725,41.597485193251465
411,48.02929178870154,45.063059801430704
412,39.3507692086675,52.14222206969631
413,19.61534681601248,56.93068885802161
414,47.846233300864036,54.35698733686152
415,25.58087174040014,36.73801181806874
416,30.08713862452701,64.39764295510797
417,37.93986647845304,52.20809484974775
418,44.75279405006323,33.85874285266045
419,58.637144624569686,33.508874438659
420,63.90798757725347,54.16772115870866
421,44.44979603789406,47.15703710577062
422,31.264194425214697,56.392438365443724
423,22.143069268005327,59.65641714436286
424,45.43690072250375,43.60322993757508
425,36.521355138196725,50.31928014917821
426,37.502282358292526,48.605672368555574
427,55.714253557100925,57.19190722726259
428,58.07266605697182,66.9753289177023
429,38.641578092116355,45.67361773969364
430,43.197620925082646,51.056501043535576
431,25.272066095866066,42.70673476107033
432,20.97259481638679,66.9333550685541
433,46.58213343269677,46.45492145934215
434,36.97013798634627,65.4552458102741
435,38.49757191439613,31.282335030985926
436,43.747532912484296,40.066416966602134
437,35.21867936932936,39.04947791455197
438,48.597808255466674,65.17211394534121
439,35.61691747724122,36.663538598802155
440,58.24165719688797,39.522740110232796
441,23.902986588432412,54.70107845292616
442,29.466962864274038,50.60533334253172
443,43.67773131853946,57.610528988334586
444,44.40464279503432,36.591559491277366
445,51.49631366819553,39.929745234164585
446,49.97375577411525,77.82503285755193
447,34.17261127967656,62.327248741433934
448,46.62315884814991,67.02870957816417
449,57.48234980295581,57.66421191980031
450,51.98577917400682,49.69124425132719
451,35.32781284852707,51.17229855752701
452,25.347937674209504,31.54879726182747
453,24.793532668572468,41.30232151555299
454,33.46984661941028,55.48769525795989
455,61.7023422954494,40.716194272424325
456,25.29695194697875,40.67603957875018
457,44.528307838552564,49.94958735743352
458,34.323558398894356,63.09945176788214
459,38.969235327839954,61.474235144845274
460,31.93285978455903,47.00220848608701
461,17.227663983788144,43.466806872447975
462,24.5241571088295,38.28688388296757
463,43.996477740842096,62.09158729350836
464,53.06467404556418,51.99711658632429
465,37.361621330115646,62.65352281601101
466,54.060888939091775,35.02024687762523
467,47.824453467290404,51.32434367054793
468,46.12193803412639,46.770176463031284
469,41.7526564503037,35.518124202593974
470,54.679925634128935,72.03203658978823
471,36.70797487193169,36.283364273374254
472,31.14728386603779,55.57748669473116
473,41.57875627477553,67.58209109681698
474,37.71629933556954,53.00686689309948
475,29.714647171927012,49.98814562785346
476,39.16292140749467,40.64341796615585
477,37.6071935178503,43.82687658187176
478,30.32059217526147,35.17405429805561
479,26.27816942792619,31.60514858164016
480,67.86310056718081,40.82010821762289
481,51.724941353117565,54.14869678245925
482,34.13954041971914,44.11533251891858
483,47.11920068403384,65.51768902013511
484,44.830287600288464,56.13046014899729
485,35.575846520473526,63.176024106214676
486,23.28146265534151,31.204873104507605
487,30.489075821080213,60.767860689369314
488,42.56789882722696,62.3094938221447
489,26.556762397502922,35.651101598613366
490,46.062239057584655,35.40640241302688
491,49.91325116913658,56.09851992976076
492,41.125437252064735,53.48331603113728
493,19.00007069131528,39.81561727458443
494,37.79143264831827,28.44701357830184
495,54.76755902589698,34.561620243797336
496,50.19457777887793,40.358671170753496
497,42.70142450595665,40.29117929263455
498,44.63631813128118,59.766084844489434
499,27.102736300179558,30.019547770217862
500,41.53196302407951,35.9172876030056
501,44.032589829398816,41.39057590330071
502,39.9291500866825,37.78452155819314
503,14.610585618105615,61.27861300857828
504,35.215828311255656,47.658302595862004
505,29.682261637522732,40.46285017646892
506,53.98276304314931,67.09573056920374
507,23.19563836342898,43.42979417743577
508,37.491983149613816,56.975199109022434
509,33.83281429365829,43.702848216810644
510,51.224238635096654,66.72204111133411
511,47.201285831527635,55.323528001151416
512,49.79296606442698,40.68600181630808
513,19.8198946065862,50.9576602286175
514,53.431802605917404,61.17040453443991
515,23.726410130154186,73.703697257895
516,41.073300928727974,28.92323062666973
517,37.13349892046745,27.05230838367158
518,15.549389292885834,63.778394071180095
519,46.31753002329196,56.89358681427014
520,42.760406096591865,45.610776892514345
521,41.3121879588445,54.56757102413928
522,44.564725921562825,63.22904736180829
523,31.159520737630483,25.206505474127503
524,16.675331187715287,18.019973944575558
525,24.11966753988863,47.025042489797066
526,41.76848392176731,59.36408237653932
527,52.13749987084708,53.061351952460996
528,41.948370002572396,43.277989104858115
529,53.11909949652643,31.002747794464053
530,55.48741448172885,46.030554644148744
531,29.918833515129904,37.351188128870724
532,53.686370482736024,64.01128751073676
533,53.38684165277602,64.02237777886553
534,42.365717462686746,54.088948994373645
535,29.974314431733767,32.706560478835115
536,63.392153337948635,41.49525538292736
537,38.47394079184247,47.35787379734253
538,35.26404062576874,52.17079507188095
539,47.50194487736413,28.499454458373236
540,45.06917907946308,30.472451578147698
541,42.94783169082944,61.573801872187936
542,53.51320662086964,46.77315822932867
543,41.78579550458072,31.797909879915142
544,44.1180330155145,63.0238629715043
545,35.62749868542194,28.84253131618864
546,38.79118935354203,58.28165016601802
547,46.27821685157795,36.42912281836476
548,44.171328797329544,43.8053002105529
549,50.80207165788161,47.27070511470132
550,47.37437609686264,44.12804837192878
551,38.934964750726856,65.77830016873317
552,30.94649503752557,49.418893758305046
553,51.38823078026519,52.077030989758704
554,17.09564601791194,18.074893752419953
555,27.487748849323964,41.38960987651234
556,65.26304470095117,43.37647544165293
557,41.69240116861263,67.31678769366543
558,26.166721182515673,51.69919679215213
559,53.727681648117645,42.40068172199464
560,38.587258099471306,44.46974895131955
561,56.92575812191817,57.861959224809176
562,33.50712745230352,61.21654407279515
563,30.68053095689809,69.74973831970507
564,42.04533590691682,32.624913379553554
565,64.59777634103331,41.98378433939885
566,30.578203959309796,47.38830446839081
567,46.7161252337933,32.536201458334546
568,27.40491470748985,53.255273930185155
569,42.8918204713992,66.5141392410054
570,44.389908293824796,58.99505120184297
571,25.76049407419897,40.99662354183236
572,40.22830323837894,49.816361578911724
573,42.12559844967893,45.795645655900834
574,24.840409057501827,46.217815531036294
575,35.808873071646524,48.481661976991674
576,43.63812671716014,65.32478391429447
577,39.58203748484374,58.2453699171064
578,24.56431220753244,54.35243030565818
579,24.550771934900204,62.437734685183756
580,36.913409063816545,55.362500697272175
581,23.244118770326168,78.62858926496727
582,46.67120816754525,40.283745826419995
583,45.727476325286894,48.886765734336635
584,31.38265152997436,54.21758518184057
585,45.12189713081539,20.53723132677981
586,47.66867426385558,42.810006557840616
587,50.210325962506616,41.03653771210745
588,61.13823845698226,41.12572267109917
589,58.22748486653351,33.889560474971816
590,45.13276344668974,42.86087776329371
591,55.75525494090443,56.356724283381595
592,51.92086282680954,49.67934090349415
593,41.85491725339047,52.07573420928394
594,53.71454750291245,61.42090617376922
595,50.92534304331835,64.55972749030057
596,49.06720493057867,46.4158801560962
597,35.682971574337465,61.226631081382926
598,18.376833106278802,55.87241383904969
599,46.5639277896546,53.24662751543568
600,53.25677221712871,36.118421680395215
601,17.292375367058543,64.17202400581839
602,19.36028075321078,35.95609791796425
603,40.73394086669085,53.08620939518463
604,34.372160831223674,51.54927500889486
605,54.087012419841145,41.863205063359686
606,46.31518769521661,35.37784086625055
607,33.022764555093154,39.650751639612935
608,20.449195948580908,60.533266208696176
609,47.834839823833924,38.575146935026154
610,26.34193423990505,33.15819399131609
611,52.88062966577055,67.86439294844625
612,54.642287288236936,66.38197295705633
613,37.43281892697708,36.72846347121453
614,48.99594022961542,69.06808086747094
615,2.197956720895931,62.980115057863024
616,45.74241502055331,28.957046810461048
617,53.91633229514885,47.00620704049608
618,34.04211649048077,44.08924771561322
619,45.66340385155764,71.9838915983266
620,43.38072131382682,49.993856962385124
621,23.46771487143529,46.211888999986975
622,26.27373326392915,65.72801220473478
623,47.8423293792016,45.00325694848479
624,48.833221616515104,31.140655119283213
625,24.70659929611485,52.638324283947746
626,29.729336999617413,55.678525164514845
627,14.707471989070092,40.03142302247155
628,27.53269723268632,53.158447976696976
629,53.3157732218029,64.82200692878314
630,38.64052662099121,52.510611060797864
631,46.45848115170474,47.848858567844715
632,34.68264183824691,45.595385304393034
633,29.13080822793744,67.58323759614879
634,47.305404879184096,25.53136834324076
635,35.56063099008188,37.27677020359858
636,37.631429085334545,47.04731931129408
637,37.640733877885054,59.633128231582155
638,28.432973960595266,68.50530262509453
639,31.172762724777304,29.134901501920012
640,30.050842999562164,62.92400642598854
641,48.921414470021574,49.49932855817026
642,46.427851186648844,39.23513293285329
643,33.530849470273274,50.040855226875145
644,63.880494840307215,52.650254560424564
645,28.6866021286163,49.3702914899736
646,9.749785087672432,58.162096192454044
647,61.2740626426755,64.96827414640605
648,40.106495899688866,40.96377756818428
649,49.031541073492114,46.564413910424506
650,44.26552195956725,48.21723518743917
651,34.45440121082839,50.23963940503237
652,48.1219522025464,47.812479537713536
653,31.16510698554248,39.860854799056455
654,49.843264869421255,57.88921596821382
655,66.05851479164966,70.21919027349601
656,22.189691831578113,49.56817150241149
657,51.49533524810583,41.984657688997935
658,51.806526170654685,58.21479984586763
659,40.77794570481903,34.06738459126693
660,37.50705260030885,53.40841790802379
661,21.48662684189263,42.132182519989904
662,38.873999718340386,41.93114855401039
663,47.47823170235258,44.47838557508634
664,47.47534439355231,44.22733081011162
665,25.533209029545105,45.57685261348172
666,28.487970726162597,43.912769120885365
667,43.78933470787734,56.5848080541484
668,36.283133780868546,54.04864584402587
669,62.95440689946357,54.03877773670044
670,31.08671926440436,72.10190889848144
671,29.987703627857726,54.02220358969174
672,44.144427975280855,46.02083490685806
673,72.84189579149016,68.41997391531392
674,22.889425361450755,61.281357938904456
675,21.47910942109221,48.80219549817743
676,57.0209973079345,33.18370638558886
677,64.21584961794278,45.117290373368384
678,37.98539177972955,56.728082008500785
679,48.22916044511437,36.01719638625308
680,51.86640662683393,48.885268172024404
681,60.30618658424991,55.424264737672694
682,43.196487194373894,24.38415348688568
683,46.37001658227357,54.61841397374557
684,42.39109329621242,39.30031270930328
685,24.61994922271287,47.54307937094345
686,46.71531739179029,53.42720462203973
687,23.3105202623776,82.63603310436986
688,42.41828366333696,67.40829187713538
689,43.73387411831784,68.26030998331214
690,47.686847797088916,39.10893902465148
691,45.0239852839169,41.324579491009224
692,39.933506770244826,42.10363956985524
693,23.696654501244982,57.57456237859749
694,48.88919398913062,77.95775155546872
695,31.17734666980938,41.832628674994005
696,47.01369527900229,64.60833066136621
697,55.65859062266725,36.02908382644653
698,22.965607123830146,49.01593903541281
699,30.05706585344089,45.9043486695736
700,44.412069630161675,39.261528951708385
701,55.671063372782996,47.260650515676225
702,23.667311437928753,44.928109868566274
703,52.287369966794536,51.529097331963776
704,40.220723698271634,56.748939625312545
705,43.60060123902361,53.97158785817065
706,41.47726697124389,58.3295415587049
707,6.838045262613632,38.928370605081795
708,55.02086501795426,49.543330826353035
709,40.32238224490136,41.59010709386102
710,41.52328582967985,49.849021515518416
711,46.44560607924888,28.94549071085277
712,42.72223086647557,35.82633597787905
713,36.45746962949586,32.95738504375577
714,43.61953111288489,35.02842855735376
715,39.58960677008661,38.94255762513154
716,26.703279013312102,47.6398533686877
717,35.75015991154217,55.851579749750115
718,36.12746104255978,46.75605123903733
719,36.19054974587958,45.35736794535144
720,31.983511126040913,34.056495073442285
721,9.212733156741676,55.62273828136669
722,55.5957267544731,48.03194577438669
723,43.45556059219869,47.965568216538294
724,45.58636349780876,31.237007028967923
725,31.204105087223816,37.80553946942084
726,46.348610806964686,54.2571277233963
727,55.784389669428755,39.3799076144938
728,27.00074142990321,56.77748417094161
729,52.52571660687565,29.897529151305164
730,62.499645331538865,37.62886851771029
731,56.87596102558438,41.4247771603143
732,28.4732763212047,42.67912222149009
733,68.941890667425,31.445361637686066
734,26.066111546942963,38.71480376909925
735,11.88734074546258,72.20274384845872
736,35.68699605745569,33.05026626075811
737,38.73165609498758,44.64403234205097
738,26.79136810436948,55.93463976544604
739,56.113198063144644,66.81803202500654
740,30.55201700424346,47.73847498490522
741,31.784317983770038,69.95092379436197
742,40.39922010012413,31.659053687935987
743,48.49147693948148,40.99524657216698
744,50.51647959415653,50.329603976759955
745,43.132012714731886,38.949135822714055
746,31.886544309888635,47.40724577721946
747,40.8848905879688,45.18441615624539
748,17.19748522677316,50.60241439900515
749,36.94125434224099,38.03831014183485
750,42.610778676093815,33.75255090896944
751,38.77195094155716,24.181947987797585
752,48.80389677798239,47.16604331229225
753,29.318966200953923,38.82830648964831
754,45.79604662414546,50.468020904513644
755,30.909777643500146,36.17349051019896
756,33.090639290295556,51.596440822191745
757,60.46538317365727,64.95608262259543
758,33.540312941273534,43.46803761455866
759,52.03353024821936,34.971237101855984
760,34.00204049523961,40.04505642386053
761,35.878622926977364,50.098012327286405
762,18.3661151663688,40.20605366710276
763,31.23076452201612,36.93571426155478
764,32.074898378082324,68.07816569807589
765,28.739118475686467,51.44842007944728
766,34.30157290184351,41.07392597592449
767,46.1984842014919,59.56563809512299
768,14.252942133131292,64.36734833827002
769,35.56028652650657,39.930391639229434
770,37.940350324340436,47.405438560540645
771,33.639638598950036,64.6962383305648
772,52.29258792099628,69.50370083363175
773,23.692539252804412,39.02505994402843
774,41.00848393062318,49.099065876367035
775,32.76100122323493,37.74070384147126
